FILE	FLAG	POST	VALUE	SOURCE	DESTINATION
Holy-Bible---Hebrew---Hebrew-Aleppo-Codex				./aion_source/Holy-Bible---Hebrew---Hebrew-Aleppo-Codex.unbound.zip	Holy-Bible---Hebrew---Hebrew-Aleppo-Codex---Source-Edition.UNBOUND.zip
Holy-Bible---Hebrew---Hebrew-Masoretic-OT				http://ebible.org/sword/zip/hboMTeb.zip	Holy-Bible---Hebrew---Hebrew-Masoretic-OT---Source-Edition.SWORD.zip
Holy-Bible---Hebrew---Hebrew-Masoretic-OT				http://ebible.org/epub/hbo.epub	Holy-Bible---Hebrew---Hebrew-Masoretic-OT---Source-Edition.epub
Holy-Bible---Hebrew---Hebrew-Masoretic-OT				http://ebible.org/Scriptures/hbo_vpl.zip	Holy-Bible---Hebrew---Hebrew-Masoretic-OT---Source-Edition.VPL.zip
Holy-Bible---Hebrew---Hebrew-Westminster-Leningrad				http://ebible.org/sword/zip/hboWLCeb.zip	Holy-Bible---Hebrew---Hebrew-Westminster-Leningrad---Source-Edition.SWORD.zip
Holy-Bible---Hebrew---Hebrew-Westminster-Leningrad				http://ebible.org/epub/hboWLC.epub	Holy-Bible---Hebrew---Hebrew-Westminster-Leningrad---Source-Edition.epub
Holy-Bible---Hebrew---Hebrew-Westminster-Leningrad				http://ebible.org/Scriptures/hboWLC_vpl.zip	Holy-Bible---Hebrew---Hebrew-Westminster-Leningrad---Source-Edition.VPL.zip
Holy-Bible---Hebrew---Modern-Hebrew-Bible				https://eBible.org/sword/zip/hebmodeb.zip	Holy-Bible---Hebrew---Modern-Hebrew-Bible---Source-Edition.SWORD.zip
Holy-Bible---Hebrew---Modern-Hebrew-Bible				http://ebible.org/epub/heb.epub	Holy-Bible---Hebrew---Modern-Hebrew-Bible---Source-Edition.epub
Holy-Bible---Hebrew---Modern-Hebrew-Bible				http://ebible.org/pdf/heb/heb_prt.pdf	Holy-Bible---Hebrew---Modern-Hebrew-Bible---Source-Edition.pdf
Holy-Bible---Hebrew---Modern-Hebrew-Bible				http://ebible.org/Scriptures/heb_vpl.zip	Holy-Bible---Hebrew---Modern-Hebrew-Bible---Source-Edition.VPL.zip
Holy-Bible---Hindi---Hindi-Bible				http://ebible.org/sword/zip/hin2017eb.zip	Holy-Bible---Hindi---Hindi-Bible---Source-Edition.SWORD.zip
Holy-Bible---Hindi---Hindi-Bible				http://ebible.org/epub/hin2017.epub	Holy-Bible---Hindi---Hindi-Bible---Source-Edition.epub
Holy-Bible---Hindi---Hindi-Bible				http://ebible.org/pdf/hin2017/hin2017_prt.pdf	Holy-Bible---Hindi---Hindi-Bible---Source-Edition.pdf
Holy-Bible---Hindi---Hindi-Bible				http://ebible.org/Scriptures/hin2017_vpl.zip	Holy-Bible---Hindi---Hindi-Bible---Source-Edition.VPL.zip
Holy-Bible---Hungarian---Hungarian-Karoli	SWORD			http://crosswire.org/ftpmirror/pub/sword/packages/rawzip/HunKar.zip	Holy-Bible---Hungarian---Hungarian-Karoli---Source-Edition.SWORD.zip
Holy-Bible---Ilocano---Ilocano-Bible				https://eBible.org/sword/zip/iloulb2019eb.zip	Holy-Bible---Ilocano---Ilocano-Bible---Source-Edition.SWORD.zip
Holy-Bible---Ilocano---Ilocano-Bible				http://ebible.org/epub/iloulb.epub	Holy-Bible---Ilocano---Ilocano-Bible---Source-Edition.epub
Holy-Bible---Ilocano---Ilocano-Bible				http://ebible.org/pdf/iloulb/iloulb_prt.pdf	Holy-Bible---Ilocano---Ilocano-Bible---Source-Edition.pdf
Holy-Bible---Ilocano---Ilocano-Bible				http://ebible.org/Scriptures/iloulb_vpl.zip	Holy-Bible---Ilocano---Ilocano-Bible---Source-Edition.VPL.zip
Holy-Bible---Indonesian---Bahasa-Indonesia-Sehari-hari				https://bible4u.net/static/bible_files/pdf/BIS.pdf	Holy-Bible---Indonesian---Bahasa-Indonesia-Sehari-hari---Source-Edition.pdf
Holy-Bible---Indonesian---Bahasa-Indonesia-Sehari-hari				https://bible4u.net/static/bible_files/txt/BIS_txt.tar.gz	Holy-Bible---Indonesian---Bahasa-Indonesia-Sehari-hari---Source-Edition.B4U.tar.gz
Holy-Bible---Isanzu---Isanzu-Bible				https://eBible.org/sword/zip/isn2020eb.zip	Holy-Bible---Isanzu---Isanzu-Bible---Source-Edition.SWORD.zip
Holy-Bible---Isanzu---Isanzu-Bible				http://ebible.org/epub/isn.epub	Holy-Bible---Isanzu---Isanzu-Bible---Source-Edition.epub
Holy-Bible---Isanzu---Isanzu-Bible				http://ebible.org/pdf/isn/isn_prt.pdf	Holy-Bible---Isanzu---Isanzu-Bible---Source-Edition.pdf
Holy-Bible---Isanzu---Isanzu-Bible				http://ebible.org/Scriptures/isn_vpl.zip	Holy-Bible---Isanzu---Isanzu-Bible---Source-Edition.VPL.zip
Holy-Bible---Italian---Conferenza-Episcopale-Italiana				https://bible4u.net/static/bible_files/pdf/CEI.pdf	Holy-Bible---Italian---Conferenza-Episcopale-Italiana---Source-Edition.pdf
Holy-Bible---Italian---Conferenza-Episcopale-Italiana				https://bible4u.net/static/bible_files/txt/CEI_txt.tar.gz	Holy-Bible---Italian---Conferenza-Episcopale-Italiana---Source-Edition.B4U.tar.gz
Holy-Bible---Italian---Italian-Giovanni-Diodati-Bible				https://eBible.org/sword/zip/ita1885eb.zip	Holy-Bible---Italian---Italian-Giovanni-Diodati-Bible---Source-Edition.SWORD.zip
Holy-Bible---Italian---Italian-Giovanni-Diodati-Bible				http://ebible.org/epub/ita1885.epub	Holy-Bible---Italian---Italian-Giovanni-Diodati-Bible---Source-Edition.epub
Holy-Bible---Italian---Italian-Giovanni-Diodati-Bible				http://ebible.org/pdf/ita1885/ita1885_prt.pdf	Holy-Bible---Italian---Italian-Giovanni-Diodati-Bible---Source-Edition.pdf
